Molecule ChEMBL ID,Activity Type,Value,Units,Target ChEMBL ID,Gene Symbol,Gene Description,SMILES
CHEMBL519779,IC50,6.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1OC
CHEMBL480815,IC50,6.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,CCOc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1NCCN1CCCCC1
CHEMBL481231,IC50,7.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2c(Nc3ccc(F)c(Cl)c3)c(C(N)=O)cnc2cc1OCCCN1CCN(C)CC1
CHEMBL481595,IC50,7.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1NCCN1CCCCC1
CHEMBL479445,IC50,7.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1NCCN(C)C
CHEMBL479446,IC50,7.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1NCCN1CCOCC1
CHEMBL442591,IC50,9.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3ccccc3F)c2cc1OC
CHEMBL480630,IC50,9.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3ccc(Cl)c(Cl)c3)c2cc1OC
CHEMBL516601,IC50,10.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1OC
CHEMBL481230,IC50,10.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2c(Nc3ccc(F)c(Cl)c3)c(C(N)=O)cnc2cc1OCCN(C)CCO
CHEMBL481402,IC50,10.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCN(C)CC1
CHEMBL517069,IC50,12.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2c(Nc3ccc(F)c(Cl)c3)c(C(N)=O)cnc2cc1OCCN(C)C
CHEMBL520925,IC50,13.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3F)c2cc1OC
CHEMBL521248,IC50,13.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3cc(C)ccc3F)c2cc1OC
CHEMBL480646,IC50,13.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCCC1
CHEMBL480825,IC50,15.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3cc(F)ccc3F)c2cc1OC
CHEMBL480813,IC50,15.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2c(Nc3cccc(Cl)c3Cl)c(C(N)=O)cnc2cc1NCCN1CCCCC1
CHEMBL482000,IC50,16.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3ccc(F)c(Cl)c3)c2cc1OC
CHEMBL521255,IC50,17.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2c(Nc3ccc(F)c(Cl)c3)c(C(N)=O)cnc2cc1OCCNC1CC1
CHEMBL521422,IC50,17.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2c(Nc3ccc(F)c(Cl)c3)c(C(N)=O)cnc2cc1OCCN1CCCC1
CHEMBL517544,IC50,18.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3)c2cc1OC
CHEMBL479845,IC50,18.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3ccc(Cl)cc3F)c2cc1OC
CHEMBL481222,IC50,18.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COCCN(C)CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)c(Cl)c3)c2cc1OC
CHEMBL450208,IC50,22.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3ccccc3Cl)c2cc1OC
CHEMBL479267,IC50,22.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3cc(Cl)cc(Cl)c3)c2cc1OC
CHEMBL518760,IC50,22.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1NCCN1CCCCC1
CHEMBL479447,IC50,23.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2c(Nc3ccc(F)cc3F)c(C(N)=O)cnc2cc1NCCN(C)C
CHEMBL479847,IC50,25.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1OC
CHEMBL482192,IC50,26.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3cccc(F)c3F)c2cc1OC
CHEMBL479846,IC50,28.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3ccc(F)c(F)c3)c2cc1OC
CHEMBL481407,IC50,29.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3C)c2cc1OC
CHEMBL520742,IC50,30.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3)c2cc1OC
CHEMBL517530,IC50,31.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3ccc(Cl)cc3)c2cc1OC
CHEMBL481406,IC50,31.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3cccc(C)c3C)c2cc1OC
CHEMBL480058,IC50,33.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3cccc(F)c3)c2cc1OC
CHEMBL480056,IC50,36.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3ccccc3Br)c2cc1OC
CHEMBL480417,IC50,38.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3cccc(C)c3)c2cc1OC
CHEMBL479636,IC50,46.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1ccc(Nc2c(C(N)=O)cnc3cc(OC)c(OC)cc23)cc1
CHEMBL480057,IC50,52.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3ccccc3C)c2cc1OC
CHEMBL355505,IC50,52.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3ccc(Cl)cc3Cl)c2cc1OC
CHEMBL480455,IC50,80.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2c(Nc3ccc(F)c(Cl)c3)c(C(N)=O)cnc2cc1OCCN1CCC(O)CC1
CHEMBL503866,IC50,100.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3ccc(N(C)C)cc3)c2cc1OC
CHEMBL480826,IC50,100.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3cc(F)cc(F)c3)c2cc1OC
CHEMBL481995,IC50,200.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3Cl)c2cc1OC
CHEMBL452664,IC50,1.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1NCCN(C)C
CHEMBL481423,IC50,2.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3ccc(Cl)c(Cl)c3)c2cc1N1CCN(C)CC1
CHEMBL481223,IC50,3.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3ccc(Cl)cc3Cl)c2cc1N1CCN(C)CC1
CHEMBL481401,IC50,3.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,CN1CCN(c2cc3c(Nc4cccc(Cl)c4Cl)c(C(N)=O)cnc3cc2F)CC1
CHEMBL480445,IC50,6.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1
CHEMBL480457,IC50,8.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,CN1CCN(c2ccc3ncc(C(N)=O)c(Nc4cccc(Cl)c4Cl)c3c2)CC1
CHEMBL480618,IC50,11.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2c(Nc3ccc(F)cc3F)c(C(N)=O)cnc2cc1N1CCN(C)CC1
CHEMBL480617,IC50,23.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2c(Nc3cccc(Cl)c3Cl)c(C(N)=O)cnc2cc1N1CCN(C)CC1
CHEMBL519924,IC50,24.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)c(C(N)=O)cnc2cc1N1CCN(C)CC1
CHEMBL479847,IC50,25.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1OC
CHEMBL481596,IC50,54.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,CN1CCN(c2cc3c(Nc4ccc(F)cc4F)c(C(N)=O)cnc3cc2F)CC1
CHEMBL480456,IC50,59.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,CN1CCN(c2ccc3ncc(C(N)=O)c(Nc4ccc(Cl)c(Cl)c4)c3c2)CC1
CHEMBL481400,IC50,110.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,CN1CCN(c2ccc3ncc(C(N)=O)c(Nc4ccc(F)cc4F)c3c2)CC1
CHEMBL521407,IC50,129.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,CN1CCN(c2ccc3ncc(C(N)=O)c(Nc4ccc(Cl)cc4Cl)c3c2)CC1
CHEMBL481806,IC50,6.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1
CHEMBL481008,IC50,3.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,CCOc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1N1CCN(C)CC1
CHEMBL480250,IC50,3.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1N1CCN(C)CC1
CHEMBL514499,IC50,620.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(N)=O)s3)c2cc1OC
CHEMBL475817,IC50,5.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,Nc1ncc(NC(=O)c2cc(NC(=O)c3cccc(C(F)(F)F)c3)ccc2Cl)cc1Cl
CHEMBL477772,IC50,146.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O
CHEMBL456375,IC50,500.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc2ncnc(N(C)c3ccccc3)c2cc1OC
CHEMBL458348,IC50,857.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,C[C@H](Nc1cncc(Cl)n1)c1cccc(NC(=O)c2cccnc2)c1
CHEMBL456410,IC50,5000.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,C[C@H](Nc1cncc(Cl)n1)c1cccc(N)c1
CHEMBL456411,IC50,5000.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,C[C@H](Nc1cncc(Cl)n1)c1cccc(N(C)C(=O)c2cccnc2)c1
CHEMBL456000,IC50,5000.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,C[C@H](Nc1cncc(Cl)n1)c1cccc(NCc2cccnc2)c1
CHEMBL456007,IC50,5000.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,C[C@H](Nc1cncc(Cl)n1)c1cccc(NS(=O)(=O)c2cccnc2)c1
CHEMBL510215,IC50,40.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,Cc1ccc(C(=O)Nc2cccc([C@H](C)Nc3cncc(Cl)n3)c2)cn1
CHEMBL456008,IC50,15.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,Cc1cc(C(=O)Nc2cccc([C@H](C)Nc3cncc(Cl)n3)c2)ccn1
CHEMBL472860,IC50,5.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,Cc1cncc(C(=O)Nc2cccc([C@H](C)Nc3cncc(Cl)n3)c2)c1
CHEMBL515867,IC50,4.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,C[C@H](Nc1cncc(Cl)n1)c1cccc(NC(=O)c2cncc(Br)c2)c1
CHEMBL499667,IC50,40.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,C[C@H](Nc1cncc(Cl)n1)c1cccc(NC(=O)c2ccccc2)c1
CHEMBL473061,IC50,10.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,C[C@H](Nc1cncc(Cl)n1)c1cccc(NC(=O)c2cccc(C(F)(F)F)c2)c1
CHEMBL474489,IC50,9.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,C[C@H](Nc1cncc(Cl)n1)c1cccc(NC(=O)c2ccc(F)c(Cl)c2)c1
CHEMBL472864,IC50,9.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,Cc1ccc(C(=O)Nc2cccc([C@H](C)Nc3cncc(Cl)n3)c2)cc1
CHEMBL504075,IC50,2.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,Cc1cccc(C(=O)Nc2cccc([C@H](C)Nc3cncc(Cl)n3)c2)c1
CHEMBL474695,IC50,2.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,Cc1ccc(F)c(C(=O)Nc2cccc([C@H](C)Nc3cncc(Cl)n3)c2)c1
CHEMBL514491,IC50,2000.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,C[C@H](Nc1cncc(Cl)n1)c1cccc(NC(=O)c2cncs2)c1
CHEMBL474895,IC50,5000.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,C[C@H](Nc1cncc(Cl)n1)c1cccc(NC(=O)C2CCCN(C)C2)c1
CHEMBL514619,IC50,5.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,Cc1cncc(C(=O)Nc2cccc([C@H](C)Nc3cncc(Br)c3)c2)c1
CHEMBL473283,IC50,5000.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,Cc1cncc(C(=O)Nc2cccc([C@H](C)Nc3cccc(Br)n3)c2)c1
CHEMBL473487,IC50,22.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc(-c2cncc(NC(C)c3cccc(NC(=O)c4cccnc4)c3)n2)ccc1O
CHEMBL516200,IC50,11.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc(-c2cncc(N[C@@H](C)c3cccc(NC(=O)c4cccnc4)c3)n2)ccc1O
CHEMBL474100,IC50,416.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1cc(-c2cncc(N[C@H](C)c3cccc(NC(=O)c4cccnc4)c3)n2)ccc1O
CHEMBL556140,EC50,500.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(NC(=O)c4cncc(-c5cccs5)c4)c3)cc2C(F)(F)F)CC1
CHEMBL590109,IC50,9200.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,NCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21
CHEMBL603469,IC50,31.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O
CHEMBL5416410,IC50,7.4,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O
CHEMBL941,IC50,1274.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
CHEMBL608533,IC50,142.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
CHEMBL535,IC50,155.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C
CHEMBL535,IC50,35.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C
CHEMBL1336,IC50,58.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
CHEMBL1088598,IC50,40.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,Nc1ncc(-c2ccc(C(=O)N3CCC[C@H]3CN3CCCC3)cc2)nc1NCc1c(Cl)cccc1Cl
CHEMBL1088599,IC50,57.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,Nc1ncc(-c2ccc(C(=O)N3CCC[C@H]3CN3CCCC3)cc2)nc1OCc1c(Cl)cccc1Cl
CHEMBL1088040,IC50,345.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,Cn1cc(-c2cnc(N)c(NCc3c(Cl)cccc3Cl)n2)cn1
CHEMBL1076735,IC50,1700.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,Cn1cc(-c2cnc(N)c(OCc3c(Cl)cccc3Cl)n2)cn1
CHEMBL1088175,IC50,1990.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,Cn1cc(-c2cnc(N)c(OCc3ccccc3Cl)n2)cn1
CHEMBL1087661,IC50,56.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1ccc(COc2ccc(COc3nc(-c4cnn(C)c4)cnc3N)cc2OC)cc1
CHEMBL1087662,IC50,143.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1ccc(COc2cnc(COc3nc(-c4cnn(C)c4)cnc3N)cc2OC)cc1
CHEMBL1087279,IC50,30.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1ccc(COc2ncc(COc3nc(-c4cnn(C)c4)cnc3N)cc2OC)cc1
CHEMBL1087280,IC50,12.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1ccc(COc2ncc(Oc3nc(-c4cnn(C)c4)cnc3N)cc2OC)cc1
CHEMBL1090360,IC50,1000.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1
CHEMBL1172345,IC50,1.5,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,N#Cc1c[nH]c(C(=O)Nc2ccc(-c3cc[n+]([O-])cc3)cc2C2=CCCCC2)n1
CHEMBL1172346,IC50,4.5,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,N#Cc1c[nH]c(C(=O)Nc2ccc(-c3ccncc3)cc2C2=CCCCC2)n1
CHEMBL1172347,IC50,1.4,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,N#Cc1c[nH]c(C(=O)Nc2ccc(-c3ccc[n+]([O-])c3)cc2C2=CCCCC2)n1
CHEMBL1172528,IC50,2.3,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,N#Cc1c[nH]c(C(=O)Nc2ccc(-c3cccnc3)cc2C2=CCCCC2)n1
CHEMBL1172116,IC50,7.1,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,N#Cc1c[nH]c(C(=O)Nc2ccc(-c3cccc[n+]3[O-])cc2C2=CCCCC2)n1
CHEMBL1172117,IC50,11.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,N#Cc1c[nH]c(C(=O)Nc2ccc(-c3ccccn3)cc2C2=CCCCC2)n1
CHEMBL1172313,IC50,4.5,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,N#Cc1c[nH]c(C(=O)Nc2ccc(-c3ccc(N)nc3)cc2C2=CCCCC2)n1
CHEMBL1172314,IC50,41.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,COc1ccc(-c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCC(C)(C)CC3)c2)cn1
CHEMBL1172529,IC50,20.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,CN(C)S(=O)(=O)c1ccc(-c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)cc1
CHEMBL1172530,IC50,23.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,N#Cc1c[nH]c(C(=O)Nc2ccc(-c3ccc(N)cc3)cc2C2=CCCCC2)n1
CHEMBL1171776,IC50,60.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,N#Cc1c[nH]c(C(=O)Nc2ccc(-c3ccccc3)cc2C2=CCCCC2)n1
CHEMBL1171777,IC50,1.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,N#Cc1c[nH]c(C(=O)Nc2ccc(C3CC(=O)NC(=O)C3)cc2C2=CCCCC2)n1
CHEMBL1171385,IC50,0.8,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,CC1(C)CC=C(c2cc(C3CC(=O)NC(=O)C3)ccc2NC(=O)c2nc(C#N)c[nH]2)CC1
CHEMBL1170784,IC50,0.5,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,CN1C(=O)CC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1=O
CHEMBL1170785,IC50,2.3,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,N#Cc1c[nH]c(C(=O)Nc2ccc(C3CNC(=O)NC3)cc2C2=CCCCC2)n1
CHEMBL1170786,IC50,0.5,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,CN1CC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CN(C)C1=O
CHEMBL1171604,IC50,0.3,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,CN1CC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCC(C)(C)CC3)c2)CN(C)C1=O
CHEMBL1171605,IC50,0.9,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,CN1CC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCCC3)c2)CN(C)C1=O
CHEMBL1171606,IC50,2.9,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,N#Cc1c[nH]c(C(=O)Nc2ccc(C3CNS(=O)(=O)NC3)cc2C2=CCCCC2)n1
CHEMBL1171607,IC50,1.7,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,CN1CC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CN(C)S1(=O)=O
CHEMBL1170997,IC50,2.5,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,CC1(C)CC=C(c2cc(C3CNC(=NC#N)NC3)ccc2NC(=O)c2nc(C#N)c[nH]2)CC1
CHEMBL3349454,IC50,0.4,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,CN1CC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCC(C)(C)CC3)c2)CN(C)C1=NC#N
CHEMBL1169980,IC50,1.9,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,CN1CC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCC(C)(C)CC3)c2)CN(C)C1=NS(C)(=O)=O
CHEMBL1215218,IC50,1000.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,CCOC(=O)CCc1c(/C=C2\C(=O)Nc3ccc(NS(=O)(=O)c4ccccc4)cc32)[nH]c2c1C(=O)CCC2
CHEMBL1215346,IC50,1000.0,nM,CHEMBL1844,CSF1R,Colony Stimulating Factor 1 Receptor,CN(C)CCCc1c(/C=C2\C(=O)Nc3ccc(NS(=O)(=O)c4ccccc4)cc32)[nH]c2c1C(=O)CCC2
